smiles,class_label,pPot_diff,target_pair,cid
CC(Nc1ccc2c(c1)OCCn1cc(-c3ncnn3CC(F)(F)F)nc1-2)C(N)=O,0,0.0,O00329_P48736,1096
COc1ncc(-c2ccc3ncnc(NC4CCCN(C(=O)c5cccnc5)C4)c3c2)cc1C#N,0,0.45000000000000107,O00329_P48736,88
CC(NC(=O)C1CCN(c2nc(N3CCOCC3)nc(-n3c(C(F)F)nc4ccccc43)n2)CC1)C(N)=O,0,0.5200000000000005,O00329_P48736,89
Nc1ncc(-c2ccc(Cl)c(S(=O)(=O)Nc3cccc(F)c3F)c2)c(OCC(F)(F)F)n1,0,0.830000000000001,O00329_P48736,91
CS(=O)(=O)NC1CCCN(Cc2cc3nc(-c4cnc(N)nc4)nc(N4CCOCC4)c3s2)C1,0,0.39999999999999947,O00329_P48736,93
CC(Nc1ncnc(N)c1C#N)c1nc2ccc(F)cc2n1-c1cccnc1,1,3.1400000000000006,O00329_P48736,1097
Cc1nnc2n1C1CCN(Cc3cc4nc(-c5cccc6[nH]ccc56)nc(N5CCOCC5)c4s3)CC1CC2,1,3.12,O00329_P48736,96
Cc1noc(-c2cc(-c3cc(S(=O)(=O)NCC(C)(C)O)c(Cl)cc3C)cnc2N)n1,0,0.9300000000000006,O00329_P48736,1098
Cc1cccc2c(=O)n(-c3ccccc3)c(C(C)NC(=O)c3c(N)nn4cccnc34)nc12,0,0.0,O00329_P48736,1099
CC(Nc1c(C(N)=O)nnc2ccc(-c3ccc(OCCCN(C)C)nc3)cc12)C1CCOCC1,0,0.5599999999999996,O00329_P48736,1100
O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12,0,0.7399999999999993,O00329_P48736,98
C=CC(=O)N1CCN(S(=O)(=O)c2ccc(Nc3ncc4c(n3)N(C)c3ccc(C)cc3C(=O)N4C)cc2)CC1,0,0.3200000000000003,O00329_P48736,1101
COc1ncc(-c2ccc3c(c2)COC3)cc1NS(C)(=O)=O,0,0.5999999999999996,O00329_P48736,101
CC(NC(=O)c1c(N)nn2cccnc12)c1cc2cccc(C#Cc3cnn(C)c3)c2c(=O)n1-c1ccccc1,2,3.389999999999999,O00329_P48736,100
Cc1c(Cn2c(C)cn3c(=O)cc(N4CCOCC4)nc23)cccc1C(F)(F)F,1,2.0999999999999996,O00329_P48736,99
C#CCCn1c(C(C)NC(=O)c2c(N)nn3cccnc23)cc2cccc(Cl)c2c1=O,0,0.8600000000000003,O00329_P48736,1102
CC(=O)Nc1nc(C)c(-c2ccc(S(C)(=O)=O)c(Br)c2)s1,0,0.28000000000000025,O00329_P48736,102
O=c1cc(N2CCOCC2)oc2c(Br)csc12,0,0.16999999999999993,O00329_P48736,104
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4ccc(N)nc4)nc(N4CCOCC4)c3s2)CC1,0,0.6999999999999993,O00329_P48736,105
OCc1cccc(-c2nc(N3CCOCC3)c3ncccc3n2)c1,0,0.8799999999999999,O00329_P48736,108
Cc1ccc(-c2ccc3nc(N)sc3c2)cn1,0,0.0,O00329_P48736,109
Cc1c(-c2ccccn2)nc2cc(F)ccc2c1N1CC(C)(C)c2ncc(-c3ccnc(N)n3)cc21,0,0.9699999999999998,O00329_P48736,1103
COc1ncc(-c2cc(OC3CCN(C(=O)C4CC4)C3)cc3c2CNC3=O)cc1NS(C)(=O)=O,1,3.3,O00329_P48736,110
Cc1ccn2nc(C(C)Nc3ncnc(N)c3C(=O)Nc3cccc(O)c3)n(-c3ccccc3)c(=O)c12,0,0.5199999999999996,O00329_P48736,1104
CNCCCn1c(C(C)Nc2nc(N)nc(C)c2C#N)nc2cccc(Cl)c2c1=O,1,2.7799999999999994,O00329_P48736,1105
CC(Nc1nc(N)nc(N)c1C#N)c1nc2cccc(Cl)c2c(=O)n1CCCN(C)Cc1ccccc1,1,3.21,O00329_P48736,1106
O=S(=O)(Nc1cc(-c2ccc3nncc(-c4ccncc4)c3c2)cnc1Cl)c1ccccc1,0,0.7899999999999991,O00329_P48736,112
CNC(=O)c1cncc(-c2cnc(Cl)c(NS(=O)(=O)c3ccccc3)c2)c1,0,0.4900000000000002,O00329_P48736,113
